Fecha;Producto;unidades;Impuesto Componente Base;Impuesto Componente Variable;Credito fiscal Componente Variable;Impuesto Específico Resultante
24-01-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,2933;;2,2233
31-01-2019;Gasolina Automotriz 93 (*);UTM/m3;6;1,1328;;7,1328
31-01-2019;Gasolina Automotriz 97 (*);UTM/m3;6;1,0163;;7,0163
31-01-2019;Petróleo Diesel;UTM/m3;1,5;0,7082;;2,2082
31-01-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
31-01-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
07-02-2019;Gasolina Automotriz 93 (*);UTM/m3;6;1,1499;;7,1499
07-02-2019;Gasolina Automotriz 97 (*);UTM/m3;6;1,0096;;7,0096
07-02-2019;Petróleo Diesel;UTM/m3;1,5;0,6173;;2,1173
07-02-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
07-02-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
14-02-2019;Gasolina Automotriz 93 (*);UTM/m3;6;1,0512;;7,0512
14-02-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0,9138;;6,9138
14-02-2019;Petróleo Diesel;UTM/m3;1,5;0,621;;2,1210
14-02-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
14-02-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
21-02-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0,5475;;6,5475
21-02-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0,4481;;6,4481
21-02-2019;Petróleo Diesel;UTM/m3;1,5;0,2869;;1,7869
21-02-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,0314;;1,4314
21-02-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,0477;;1,9777
28-02-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0,0943;;6,0943
28-02-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0,1015;;6,1015
28-02-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
28-02-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
28-02-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
07-03-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
07-03-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
07-03-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
07-03-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,0174;;1,3826
07-03-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,0264;;1,9036
14-03-2019;Gasolina Automotriz 93 (*);UTM/m3;6;-0,0848;;5,9152
14-03-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,2318;;5,7682
14-03-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
14-03-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
14-03-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
21-03-2019;Gasolina Automotriz 93 (*);UTM/m3;6;-0,3511;;5,6489
21-03-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,6601;;5,3399
21-03-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
21-03-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
21-03-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
28-03-2019;Gasolina Automotriz 93 (*);UTM/m3;6;-0,5583;;5,4417
28-03-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,9138;;5,0862
28-03-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
28-03-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
28-03-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
04-04-2019;Gasolina Automotriz 93 (*);UTM/m3;6;-0,5829;;5,4171
04-04-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,9003;;5,0997
04-04-2019;Petróleo Diesel;UTM/m3;1,5;-0,1018;;1,3982
04-04-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
04-04-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
11-04-2019;Gasolina Automotriz 93 (*);UTM/m3;6;-0,4102;;5,5898
11-04-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,6253;;5,3747
11-04-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
11-04-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,025;;1,4250
11-04-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,038;;1,9680
18-04-2019;Gasolina Automotriz 93 (*);UTM/m3;6;-0,4632;;5,5368
18-04-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,5556;;5,4444
18-04-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
18-04-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
18-04-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
25-04-2019;Gasolina Automotriz 93 (*);UTM/m3;6;-0,4553;;5,5447
25-04-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,5281;;5,4719
25-04-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
25-04-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
25-04-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
02-05-2019;Gasolina Automotriz 93 (*);UTM/m3;6;-0,4711;;5,5289
02-05-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,5589;;5,4411
02-05-2019;Petróleo Diesel;UTM/m3;1,5;-0,0747;;1,4253
02-05-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
02-05-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
09-05-2019;Gasolina Automotriz 93 (*);UTM/m3;6;-0,4261;;5,5739
09-05-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,519;;5,4810
09-05-2019;Petróleo Diesel;UTM/m3;1,5;-0,0586;;1,4414
09-05-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
09-05-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
16-05-2019;Gasolina Automotriz 93 (*);UTM/m3;6;-0,0926;;5,9074
16-05-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,1254;;5,8746
16-05-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
16-05-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
16-05-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
23-05-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
23-05-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
23-05-2019;Petróleo Diesel;UTM/m3;1,5;-0,0239;;1,4761
23-05-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
23-05-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
30-05-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
30-05-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
30-05-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
30-05-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
30-05-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
06-06-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
06-06-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
06-06-2019;Petróleo Diesel;UTM/m3;1,5;0,0587;;1,5587
06-06-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,0041;;1,4041
06-06-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,0062;;1,9362
13-06-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0,4104;;6,4104
13-06-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0,3396;;6,3396
13-06-2019;Petróleo Diesel;UTM/m3;1,5;0,6248;;2,1248
13-06-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,3185;;1,7185
13-06-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,484;;2,4140
20-06-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0,6117;;6,6117
20-06-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0,4518;;6,4518
20-06-2019;Petróleo Diesel;UTM/m3;1,5;0,787;;2,2870
20-06-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,4523;;1,8523
20-06-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,6873;;2,6173
27-06-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0,5225;;6,5225
27-06-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0,3348;;6,3348
27-06-2019;Petróleo Diesel;UTM/m3;1,5;0,6152;;2,1152
27-06-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,4428;;1,8428
27-06-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,6728;;2,6028
04-07-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0,168;;6,1680
04-07-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
04-07-2019;Petróleo Diesel;UTM/m3;1,5;0,3306;;1,8306
04-07-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,2871;;1,6871
04-07-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,4362;;2,3662
11-07-2019;Gasolina Automotriz 93 (*);UTM/m3;6;-0,113;;5,8870
11-07-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,3235;;5,6765
11-07-2019;Petróleo Diesel;UTM/m3;1,5;0,0443;;1,5443
11-07-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,1126;;1,5126
11-07-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,1711;;2,1011
18-07-2019;Gasolina Automotriz 93 (*);UTM/m3;6;-0,3024;;5,6976
18-07-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,523;;5,4770
18-07-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
18-07-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
18-07-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
25-07-2019;Gasolina Automotriz 93 (*);UTM/m3;6;-0,0061;;5,9939
25-07-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,1992;;5,8008
25-07-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
25-07-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
25-07-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
01-08-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0,0625;;6,0625
01-08-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
01-08-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
01-08-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
01-08-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
08-08-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
08-08-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,0176;;5,9824
08-08-2019;Petróleo Diesel;UTM/m3;1,5;-0,075;;1,4250
08-08-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
08-08-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
15-08-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
15-08-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
15-08-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
15-08-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
15-08-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
22-08-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0,2286;;6,2286
22-08-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0,2693;;6,2693
22-08-2019;Petróleo Diesel;UTM/m3;1,5;0,1084;;1,6084
22-08-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,0386;;1,4386
22-08-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,0587;;1,9887
29-08-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0,0539;;6,0539
29-08-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0,179;;6,1790
29-08-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
29-08-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,125;;1,2750
29-08-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,1899;;1,7401
05-09-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
05-09-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
05-09-2019;Petróleo Diesel;UTM/m3;1,5;-0,0137;;1,4863
05-09-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,1161;;1,2839
05-09-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m;1,93;-0,1764;;1,7536
12-09-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
12-09-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
12-09-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
12-09-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
12-09-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
19-09-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
19-09-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
19-09-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
19-09-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
19-09-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
26-09-2019;Gasolina Automotriz 93 (*);UTM/m3;6;-0,2179;;5,7821
26-09-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,232;;5,7680
26-09-2019;Petróleo Diesel;UTM/m3;1,5;-0,1644;;1,3356
26-09-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,1219;;1,2781
26-09-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,1852;;1,7448
03-10-2019;Gasolina Automotriz 93 (*);UTM/m3;6;-0,3515;;5,6485
03-10-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,5184;;5,4816
03-10-2019;Petróleo Diesel;UTM/m3;1,5;-0,3017;;1,1983
03-10-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,1409;;1,2591
03-10-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,2141;;1,7159
10-10-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
10-10-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,3005;;5,6995
10-10-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
10-10-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
10-10-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
17-10-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
17-10-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,076;;5,9240
17-10-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
17-10-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
17-10-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
24-10-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
24-10-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
24-10-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
24-10-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
24-10-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
31-10-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
31-10-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
31-10-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
31-10-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
31-10-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
07-11-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
07-11-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
07-11-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
07-11-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
07-11-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
14-11-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
14-11-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
14-11-2019;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
14-11-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
14-11-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
21-11-2019;Gasolina Automotriz 93 (*);UTM/m3;6;-0,7311;;5,2689
21-11-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,842;;5,1580
21-11-2019;Petróleo Diesel;UTM/m3;1,5;-0,6583;;0,8417
21-11-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,6401;;0,7599
21-11-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,9726;;0,9574
28-11-2019;Gasolina Automotriz 93 (*);UTM/m3;6;-0,7452;;5,2548
28-11-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,6394;;5,3606
28-11-2019;Petróleo Diesel;UTM/m3;1,5;-0,5202;;0,9798
28-11-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,5989;;0,8011
28-11-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,91;;1,0200
05-12-2019;Gasolina Automotriz 93 (*);UTM/m3;6;-1,0174;;4,9826
05-12-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,9288;;5,0712
05-12-2019;Petróleo Diesel;UTM/m3;1,5;-0,6951;;0,8049
05-12-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,6295;;0,7705
05-12-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,9565;;0,9735
12-12-2019;Gasolina Automotriz 93 (*);UTM/m3;6;-0,5325;;5,4675
12-12-2019;Gasolina Automotriz 97 (*);UTM/m3;6;-0,4336;;5,5664
12-12-2019;Petróleo Diesel;UTM/m3;1,5;-0,4617;;1,0383
12-12-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,3525;;1,0475
12-12-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,5356;;1,3944
19-12-2019;Gasolina Automotriz 93 (*);UTM/m3;6;-0,0301;;5,9699
19-12-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
19-12-2019;Petróleo Diesel;UTM/m3;1,5;-0,0722;;1,4278
19-12-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,0983;;1,3017
19-12-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,1494;;1,7806
26-12-2019;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
26-12-2019;Gasolina Automotriz 97 (*);UTM/m3;6;0,015;;6,0150
26-12-2019;Petróleo Diesel;UTM/m3;1,5;-0,0093;;1,4907
26-12-2019;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,0789;;1,3211
26-12-2019;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,1199;;1,8101
02-01-2020;Gasolina Automotriz 93 (*);UTM/m3;6;-0,1249;;5,8751
02-01-2020;Gasolina Automotriz 97 (*);UTM/m3;6;-0,1484;;5,8516
02-01-2020;Petróleo Diesel;UTM/m3;1,5;-0,0664;;1,4336
02-01-2020;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
02-01-2020;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
09-01-2020;Gasolina Automotriz 93 (*);UTM/m3;6;-0,2873;;5,7127
09-01-2020;Gasolina Automotriz 97 (*);UTM/m3;6;-0,4841;;5,5159
09-01-2020;Petróleo Diesel;UTM/m3;1,5;-0,1142;;1,3858
09-01-2020;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
09-01-2020;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
16-01-2020;Gasolina Automotriz 93 (*);UTM/m3;6;-0,3201;;5,6799
16-01-2020;Gasolina Automotriz 97 (*);UTM/m3;6;-0,5763;;5,4237
16-01-2020;Petróleo Diesel;UTM/m3;1,5;-0,1166;;1,3834
16-01-2020;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
16-01-2020;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
23-01-2020;Gasolina Automotriz 93 (*);UTM/m3;6;-0,0701;;5,9299
23-01-2020;Gasolina Automotriz 97 (*);UTM/m3;6;-0,2247;;5,7753
23-01-2020;Petróleo Diesel;UTM/m3;1,5;0,0814;;1,5814
23-01-2020;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
23-01-2020;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
30-01-2020;Gasolina Automotriz 93 (*);UTM/m3;6;0,0949;;6,0949
30-01-2020;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
30-01-2020;Petróleo Diesel;UTM/m3;1,5;0,3974;;1,8974
30-01-2020;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,0554;;1,3446
30-01-2020;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,0842;;1,8458
06-02-2020;Gasolina Automotriz 93 (*);UTM/m3;6;0,225;;6,2250
06-02-2020;Gasolina Automotriz 97 (*);UTM/m3;6;0,1145;;6,1145
06-02-2020;Petróleo Diesel;UTM/m3;1,5;0,5908;;2,0908
06-02-2020;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
06-02-2020;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
13-02-2020;Gasolina Automotriz 93 (*);UTM/m3;6;0,5825;;6,5825
13-02-2020;Gasolina Automotriz 97 (*);UTM/m3;6;0,4709;;6,4709
13-02-2020;Petróleo Diesel;UTM/m3;1,5;1,069;;2,5690
13-02-2020;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,0787;;1,4787
13-02-2020;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,1196;;2,0496
20-02-2020;Gasolina Automotriz 93 (*);UTM/m3;6;0,3881;;6,3881
20-02-2020;Gasolina Automotriz 97 (*);UTM/m3;6;0,2796;;6,2796
20-02-2020;Petróleo Diesel;UTM/m3;1,5;1,0973;;2,5973
20-02-2020;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
20-02-2020;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
27-02-2020;Gasolina Automotriz 93 (*);UTM/m3;6;-0,0787;;5,9213
27-02-2020;Gasolina Automotriz 97 (*);UTM/m3;6;-0,1707;;5,8293
27-02-2020;Petróleo Diesel;UTM/m3;1,5;0,7517;;2,2517
27-02-2020;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
27-02-2020;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
05-03-2020;Gasolina Automotriz 93 (*);UTM/m3;6;-0,1336;;5,8664
05-03-2020;Gasolina Automotriz 97 (*);UTM/m3;6;-0,1558;;5,8442
05-03-2020;Petróleo Diesel;UTM/m3;1,5;0,6694;;2,1694
05-03-2020;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,1361;;1,2639
05-03-2020;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,2068;;1,7232
12-03-2020;Gasolina Automotriz 93 (*);UTM/m3;6;0,1055;;6,1055
12-03-2020;Gasolina Automotriz 97 (*);UTM/m3;6;0,1129;;6,1129
12-03-2020;Petróleo Diesel;UTM/m3;1,5;0,7548;;2,2548
12-03-2020;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,1664;;1,2336
12-03-2020;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,2528;;1,6772
19-03-2020;Gasolina Automotriz 93 (*);UTM/m3;6;0,8648;;6,8648
19-03-2020;Gasolina Automotriz 97 (*);UTM/m3;6;0,7958;;6,7958
19-03-2020;Petróleo Diesel;UTM/m3;1,5;0,8744;;2,3744
19-03-2020;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
19-03-2020;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
26-03-2020;Gasolina Automotriz 93 (*);UTM/m3;6;3,1858;;9,1858
26-03-2020;Gasolina Automotriz 97 (*);UTM/m3;6;3,0323;;9,0323
26-03-2020;Petróleo Diesel;UTM/m3;1,5;1,9626;;3,4626
26-03-2020;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,1256;;1,5256
26-03-2020;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,1908;;2,1208
02-04-2020;Gasolina Automotriz 93 (*);UTM/m3;6;4,4501;;10,4501
02-04-2020;Gasolina Automotriz 97 (*);UTM/m3;6;4,5429;;10,5429
